cell_K,cell_lambda,seed,window,strategy,p_at_50,alpha,beta,gamma,delta
100,3.0,118,1,offline,0.52,0.7,0.5,0.1,0.2
100,3.0,119,1,fixed,0.7,0.7,0.5,0.1,0.2
100,3.0,119,1,lag1,0.7,0.7,0.5,0.1,0.2
100,3.0,119,1,trail3,0.7,0.7,0.5,0.1,0.2
100,3.0,119,1,ewma3,0.7,0.7,0.5,0.1,0.2
100,3.0,119,1,offline,0.7,0.7,0.5,0.1,0.2
100,3.0,120,1,fixed,0.66,0.7,0.5,0.1,0.2
100,3.0,120,1,lag1,0.66,0.7,0.5,0.1,0.2
100,3.0,120,1,trail3,0.66,0.7,0.5,0.1,0.2
100,3.0,120,1,ewma3,0.66,0.7,0.5,0.1,0.2
100,3.0,120,1,offline,0.66,0.7,0.5,0.1,0.2
100,3.0,121,1,fixed,0.52,0.7,0.5,0.1,0.2
100,3.0,121,1,lag1,0.52,0.7,0.5,0.1,0.2
100,3.0,121,1,trail3,0.52,0.7,0.5,0.1,0.2
100,3.0,121,1,ewma3,0.52,0.7,0.5,0.1,0.2
100,3.0,121,1,offline,0.52,0.7,0.5,0.1,0.2
100,3.0,122,1,fixed,0.46,0.7,0.5,0.1,0.2
100,3.0,122,1,lag1,0.46,0.7,0.5,0.1,0.2
100,3.0,122,1,trail3,0.46,0.7,0.5,0.1,0.2
100,3.0,122,1,ewma3,0.46,0.7,0.5,0.1,0.2
100,3.0,122,1,offline,0.46,0.7,0.5,0.1,0.2
100,3.0,123,1,fixed,0.64,0.7,0.5,0.1,0.2
100,3.0,123,1,lag1,0.64,0.7,0.5,0.1,0.2
100,3.0,123,1,trail3,0.64,0.7,0.5,0.1,0.2
100,3.0,123,1,ewma3,0.64,0.7,0.5,0.1,0.2
100,3.0,123,1,offline,0.64,0.7,0.5,0.1,0.2
100,3.0,124,1,fixed,0.58,0.7,0.5,0.1,0.2
100,3.0,124,1,lag1,0.58,0.7,0.5,0.1,0.2
100,3.0,124,1,trail3,0.58,0.7,0.5,0.1,0.2
100,3.0,124,1,ewma3,0.58,0.7,0.5,0.1,0.2
100,3.0,124,1,offline,0.58,0.7,0.5,0.1,0.2
100,3.0,125,1,fixed,0.58,0.7,0.5,0.1,0.2
100,3.0,125,1,lag1,0.58,0.7,0.5,0.1,0.2
100,3.0,125,1,trail3,0.58,0.7,0.5,0.1,0.2
100,3.0,125,1,ewma3,0.58,0.7,0.5,0.1,0.2
100,3.0,125,1,offline,0.58,0.7,0.5,0.1,0.2
100,3.0,126,1,fixed,0.6,0.7,0.5,0.1,0.2
100,3.0,126,1,lag1,0.6,0.7,0.5,0.1,0.2
100,3.0,126,1,trail3,0.6,0.7,0.5,0.1,0.2
100,3.0,126,1,ewma3,0.6,0.7,0.5,0.1,0.2
100,3.0,126,1,offline,0.6,0.7,0.5,0.1,0.2
100,3.0,127,1,fixed,0.52,0.7,0.5,0.1,0.2
100,3.0,127,1,lag1,0.52,0.7,0.5,0.1,0.2
100,3.0,127,1,trail3,0.52,0.7,0.5,0.1,0.2
100,3.0,127,1,ewma3,0.52,0.7,0.5,0.1,0.2
100,3.0,127,1,offline,0.52,0.7,0.5,0.1,0.2
100,3.0,128,1,fixed,0.72,0.7,0.5,0.1,0.2
100,3.0,128,1,lag1,0.72,0.7,0.5,0.1,0.2
100,3.0,128,1,trail3,0.72,0.7,0.5,0.1,0.2
100,3.0,128,1,ewma3,0.72,0.7,0.5,0.1,0.2
100,3.0,128,1,offline,0.72,0.7,0.5,0.1,0.2
100,3.0,129,1,fixed,0.58,0.7,0.5,0.1,0.2
100,3.0,129,1,lag1,0.58,0.7,0.5,0.1,0.2
100,3.0,129,1,trail3,0.58,0.7,0.5,0.1,0.2
100,3.0,129,1,ewma3,0.58,0.7,0.5,0.1,0.2
100,3.0,129,1,offline,0.58,0.7,0.5,0.1,0.2
100,3.0,105,2,fixed,0.58,0.7,0.5,0.1,0.2
100,3.0,105,2,lag1,0.56,0.5,0.7,0.0,0.2
100,3.0,105,2,trail3,0.56,0.5,0.7,0.0,0.2
100,3.0,105,2,ewma3,0.56,0.5,0.7,0.0,0.2
100,3.0,105,2,offline,0.68,0.5,0.5,0.0,0.3
100,3.0,106,2,fixed,0.64,0.7,0.5,0.1,0.2
100,3.0,106,2,lag1,0.76,0.5,0.7,0.0,0.2
100,3.0,106,2,trail3,0.76,0.5,0.7,0.0,0.2
100,3.0,106,2,ewma3,0.76,0.5,0.7,0.0,0.2
100,3.0,106,2,offline,0.8,0.5,0.5,0.0,0.3
100,3.0,107,2,fixed,0.52,0.7,0.5,0.1,0.2
100,3.0,107,2,lag1,0.52,0.5,0.7,0.0,0.2
100,3.0,107,2,trail3,0.52,0.5,0.7,0.0,0.2
100,3.0,107,2,ewma3,0.52,0.5,0.7,0.0,0.2
100,3.0,107,2,offline,0.62,0.5,0.5,0.0,0.3
100,3.0,108,2,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,108,2,lag1,0.6,0.5,0.7,0.0,0.2
100,3.0,108,2,trail3,0.6,0.5,0.7,0.0,0.2
100,3.0,108,2,ewma3,0.6,0.5,0.7,0.0,0.2
100,3.0,108,2,offline,0.68,0.5,0.5,0.0,0.3
100,3.0,109,2,fixed,0.5,0.7,0.5,0.1,0.2
100,3.0,109,2,lag1,0.48,0.5,0.7,0.0,0.2
100,3.0,109,2,trail3,0.48,0.5,0.7,0.0,0.2
100,3.0,109,2,ewma3,0.48,0.5,0.7,0.0,0.2
100,3.0,109,2,offline,0.64,0.5,0.5,0.0,0.3
100,3.0,110,2,fixed,0.56,0.7,0.5,0.1,0.2
100,3.0,110,2,lag1,0.64,0.5,0.7,0.0,0.2
100,3.0,110,2,trail3,0.64,0.5,0.7,0.0,0.2
100,3.0,110,2,ewma3,0.64,0.5,0.7,0.0,0.2
100,3.0,110,2,offline,0.68,0.5,0.5,0.0,0.3
100,3.0,111,2,fixed,0.58,0.7,0.5,0.1,0.2
100,3.0,111,2,lag1,0.6,0.5,0.7,0.0,0.2
100,3.0,111,2,trail3,0.6,0.5,0.7,0.0,0.2
100,3.0,111,2,ewma3,0.6,0.5,0.7,0.0,0.2
100,3.0,111,2,offline,0.7,0.5,0.5,0.0,0.3
100,3.0,112,2,fixed,0.64,0.7,0.5,0.1,0.2
100,3.0,112,2,lag1,0.64,0.5,0.7,0.0,0.2
100,3.0,112,2,trail3,0.64,0.5,0.7,0.0,0.2
100,3.0,112,2,ewma3,0.64,0.5,0.7,0.0,0.2
100,3.0,112,2,offline,0.74,0.5,0.5,0.0,0.3
100,3.0,113,2,fixed,0.46,0.7,0.5,0.1,0.2
100,3.0,113,2,lag1,0.5,0.5,0.7,0.0,0.2
100,3.0,113,2,trail3,0.5,0.5,0.7,0.0,0.2
100,3.0,113,2,ewma3,0.5,0.5,0.7,0.0,0.2
100,3.0,113,2,offline,0.62,0.5,0.5,0.0,0.3
100,3.0,114,2,fixed,0.52,0.7,0.5,0.1,0.2
100,3.0,114,2,lag1,0.58,0.5,0.7,0.0,0.2
100,3.0,114,2,trail3,0.58,0.5,0.7,0.0,0.2
100,3.0,114,2,ewma3,0.58,0.5,0.7,0.0,0.2
100,3.0,114,2,offline,0.68,0.5,0.5,0.0,0.3
100,3.0,115,2,fixed,0.5,0.7,0.5,0.1,0.2
100,3.0,115,2,lag1,0.52,0.5,0.7,0.0,0.2
100,3.0,115,2,trail3,0.52,0.5,0.7,0.0,0.2
100,3.0,115,2,ewma3,0.52,0.5,0.7,0.0,0.2
100,3.0,115,2,offline,0.66,0.5,0.5,0.0,0.3
100,3.0,116,2,fixed,0.58,0.7,0.5,0.1,0.2
100,3.0,116,2,lag1,0.48,0.5,0.7,0.0,0.2
100,3.0,116,2,trail3,0.48,0.5,0.7,0.0,0.2
100,3.0,116,2,ewma3,0.48,0.5,0.7,0.0,0.2
100,3.0,116,2,offline,0.6,0.5,0.5,0.0,0.3
100,3.0,117,2,fixed,0.44,0.7,0.5,0.1,0.2
100,3.0,117,2,lag1,0.58,0.5,0.7,0.0,0.2
100,3.0,117,2,trail3,0.58,0.5,0.7,0.0,0.2
100,3.0,117,2,ewma3,0.58,0.5,0.7,0.0,0.2
100,3.0,117,2,offline,0.6,0.5,0.5,0.0,0.3
100,3.0,118,2,fixed,0.58,0.7,0.5,0.1,0.2
100,3.0,118,2,lag1,0.52,0.5,0.7,0.0,0.2
100,3.0,118,2,trail3,0.52,0.5,0.7,0.0,0.2
100,3.0,118,2,ewma3,0.52,0.5,0.7,0.0,0.2
100,3.0,118,2,offline,0.66,0.5,0.5,0.0,0.3
100,3.0,119,2,fixed,0.62,0.7,0.5,0.1,0.2
100,3.0,119,2,lag1,0.6,0.5,0.7,0.0,0.2
100,3.0,119,2,trail3,0.6,0.5,0.7,0.0,0.2
100,3.0,119,2,ewma3,0.6,0.5,0.7,0.0,0.2
100,3.0,119,2,offline,0.68,0.5,0.5,0.0,0.3
100,3.0,120,2,fixed,0.5,0.7,0.5,0.1,0.2
100,3.0,120,2,lag1,0.44,0.5,0.7,0.0,0.2
100,3.0,120,2,trail3,0.44,0.5,0.7,0.0,0.2
100,3.0,120,2,ewma3,0.44,0.5,0.7,0.0,0.2
100,3.0,120,2,offline,0.62,0.5,0.5,0.0,0.3
100,3.0,121,2,fixed,0.64,0.7,0.5,0.1,0.2
100,3.0,121,2,lag1,0.62,0.5,0.7,0.0,0.2
100,3.0,121,2,trail3,0.62,0.5,0.7,0.0,0.2
100,3.0,121,2,ewma3,0.62,0.5,0.7,0.0,0.2
100,3.0,121,2,offline,0.76,0.5,0.5,0.0,0.3
100,3.0,122,2,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,122,2,lag1,0.56,0.5,0.7,0.0,0.2
100,3.0,122,2,trail3,0.56,0.5,0.7,0.0,0.2
100,3.0,122,2,ewma3,0.56,0.5,0.7,0.0,0.2
100,3.0,122,2,offline,0.66,0.5,0.5,0.0,0.3
100,3.0,123,2,fixed,0.52,0.7,0.5,0.1,0.2
100,3.0,123,2,lag1,0.42,0.5,0.7,0.0,0.2
100,3.0,123,2,trail3,0.42,0.5,0.7,0.0,0.2
100,3.0,123,2,ewma3,0.42,0.5,0.7,0.0,0.2
100,3.0,123,2,offline,0.54,0.5,0.5,0.0,0.3
100,3.0,124,2,fixed,0.58,0.7,0.5,0.1,0.2
100,3.0,124,2,lag1,0.5,0.5,0.7,0.0,0.2
100,3.0,124,2,trail3,0.5,0.5,0.7,0.0,0.2
100,3.0,124,2,ewma3,0.5,0.5,0.7,0.0,0.2
100,3.0,124,2,offline,0.72,0.5,0.5,0.0,0.3
100,3.0,125,2,fixed,0.54,0.7,0.5,0.1,0.2
100,3.0,125,2,lag1,0.54,0.5,0.7,0.0,0.2
100,3.0,125,2,trail3,0.54,0.5,0.7,0.0,0.2
100,3.0,125,2,ewma3,0.54,0.5,0.7,0.0,0.2
100,3.0,125,2,offline,0.64,0.5,0.5,0.0,0.3
100,3.0,126,2,fixed,0.56,0.7,0.5,0.1,0.2
100,3.0,126,2,lag1,0.58,0.5,0.7,0.0,0.2
100,3.0,126,2,trail3,0.58,0.5,0.7,0.0,0.2
100,3.0,126,2,ewma3,0.58,0.5,0.7,0.0,0.2
100,3.0,126,2,offline,0.62,0.5,0.5,0.0,0.3
100,3.0,127,2,fixed,0.62,0.7,0.5,0.1,0.2
100,3.0,127,2,lag1,0.56,0.5,0.7,0.0,0.2
100,3.0,127,2,trail3,0.56,0.5,0.7,0.0,0.2
100,3.0,127,2,ewma3,0.56,0.5,0.7,0.0,0.2
100,3.0,127,2,offline,0.74,0.5,0.5,0.0,0.3
100,3.0,128,2,fixed,0.54,0.7,0.5,0.1,0.2
100,3.0,128,2,lag1,0.54,0.5,0.7,0.0,0.2
100,3.0,128,2,trail3,0.54,0.5,0.7,0.0,0.2
100,3.0,128,2,ewma3,0.54,0.5,0.7,0.0,0.2
100,3.0,128,2,offline,0.64,0.5,0.5,0.0,0.3
100,3.0,129,2,fixed,0.6,0.7,0.5,0.1,0.2
100,3.0,129,2,lag1,0.54,0.5,0.7,0.0,0.2
100,3.0,129,2,trail3,0.54,0.5,0.7,0.0,0.2
100,3.0,129,2,ewma3,0.54,0.5,0.7,0.0,0.2
100,3.0,129,2,offline,0.68,0.5,0.5,0.0,0.3
100,3.0,105,3,fixed,0.54,0.7,0.5,0.1,0.2
100,3.0,105,3,lag1,0.54,0.5,0.5,0.0,0.3
100,3.0,105,3,trail3,0.38,0.5,0.7,0.1,0.3
100,3.0,105,3,ewma3,0.38,0.5,0.7,0.1,0.3
100,3.0,105,3,offline,0.56,0.7,0.5,0.0,0.3
100,3.0,106,3,fixed,0.5,0.7,0.5,0.1,0.2
100,3.0,106,3,lag1,0.58,0.5,0.5,0.0,0.3
100,3.0,106,3,trail3,0.4,0.5,0.7,0.1,0.3
100,3.0,106,3,ewma3,0.4,0.5,0.7,0.1,0.3
100,3.0,106,3,offline,0.6,0.7,0.5,0.0,0.3
100,3.0,107,3,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,107,3,lag1,0.52,0.5,0.5,0.0,0.3
100,3.0,107,3,trail3,0.48,0.5,0.7,0.1,0.3
100,3.0,107,3,ewma3,0.48,0.5,0.7,0.1,0.3
100,3.0,107,3,offline,0.52,0.7,0.5,0.0,0.3
100,3.0,108,3,fixed,0.56,0.7,0.5,0.1,0.2
100,3.0,108,3,lag1,0.62,0.5,0.5,0.0,0.3
100,3.0,108,3,trail3,0.58,0.5,0.7,0.1,0.3
100,3.0,108,3,ewma3,0.58,0.5,0.7,0.1,0.3
100,3.0,108,3,offline,0.54,0.7,0.5,0.0,0.3
100,3.0,109,3,fixed,0.52,0.7,0.5,0.1,0.2
100,3.0,109,3,lag1,0.56,0.5,0.5,0.0,0.3
100,3.0,109,3,trail3,0.44,0.5,0.7,0.1,0.3
100,3.0,109,3,ewma3,0.44,0.5,0.7,0.1,0.3
100,3.0,109,3,offline,0.56,0.7,0.5,0.0,0.3
100,3.0,110,3,fixed,0.54,0.7,0.5,0.1,0.2
100,3.0,110,3,lag1,0.56,0.5,0.5,0.0,0.3
100,3.0,110,3,trail3,0.56,0.5,0.7,0.1,0.3
100,3.0,110,3,ewma3,0.56,0.5,0.7,0.1,0.3
100,3.0,110,3,offline,0.54,0.7,0.5,0.0,0.3
100,3.0,111,3,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,111,3,lag1,0.58,0.5,0.5,0.0,0.3
100,3.0,111,3,trail3,0.56,0.5,0.7,0.1,0.3
100,3.0,111,3,ewma3,0.56,0.5,0.7,0.1,0.3
100,3.0,111,3,offline,0.5,0.7,0.5,0.0,0.3
100,3.0,112,3,fixed,0.52,0.7,0.5,0.1,0.2
100,3.0,112,3,lag1,0.68,0.5,0.5,0.0,0.3
100,3.0,112,3,trail3,0.64,0.5,0.7,0.1,0.3
100,3.0,112,3,ewma3,0.64,0.5,0.7,0.1,0.3
100,3.0,112,3,offline,0.5,0.7,0.5,0.0,0.3
100,3.0,113,3,fixed,0.38,0.7,0.5,0.1,0.2
100,3.0,113,3,lag1,0.4,0.5,0.5,0.0,0.3
100,3.0,113,3,trail3,0.34,0.5,0.7,0.1,0.3
100,3.0,113,3,ewma3,0.34,0.5,0.7,0.1,0.3
100,3.0,113,3,offline,0.4,0.7,0.5,0.0,0.3
100,3.0,114,3,fixed,0.6,0.7,0.5,0.1,0.2
100,3.0,114,3,lag1,0.66,0.5,0.5,0.0,0.3
100,3.0,114,3,trail3,0.58,0.5,0.7,0.1,0.3
100,3.0,114,3,ewma3,0.58,0.5,0.7,0.1,0.3
100,3.0,114,3,offline,0.6,0.7,0.5,0.0,0.3
100,3.0,115,3,fixed,0.44,0.7,0.5,0.1,0.2
100,3.0,115,3,lag1,0.46,0.5,0.5,0.0,0.3
100,3.0,115,3,trail3,0.38,0.5,0.7,0.1,0.3
100,3.0,115,3,ewma3,0.38,0.5,0.7,0.1,0.3
100,3.0,115,3,offline,0.46,0.7,0.5,0.0,0.3
100,3.0,116,3,fixed,0.6,0.7,0.5,0.1,0.2
100,3.0,116,3,lag1,0.7,0.5,0.5,0.0,0.3
100,3.0,116,3,trail3,0.6,0.5,0.7,0.1,0.3
100,3.0,116,3,ewma3,0.6,0.5,0.7,0.1,0.3
100,3.0,116,3,offline,0.6,0.7,0.5,0.0,0.3
100,3.0,117,3,fixed,0.46,0.7,0.5,0.1,0.2
100,3.0,117,3,lag1,0.46,0.5,0.5,0.0,0.3
100,3.0,117,3,trail3,0.42,0.5,0.7,0.1,0.3
100,3.0,117,3,ewma3,0.42,0.5,0.7,0.1,0.3
100,3.0,117,3,offline,0.46,0.7,0.5,0.0,0.3
100,3.0,118,3,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,118,3,lag1,0.54,0.5,0.5,0.0,0.3
100,3.0,118,3,trail3,0.44,0.5,0.7,0.1,0.3
100,3.0,118,3,ewma3,0.44,0.5,0.7,0.1,0.3
100,3.0,118,3,offline,0.5,0.7,0.5,0.0,0.3
100,3.0,119,3,fixed,0.5,0.7,0.5,0.1,0.2
100,3.0,119,3,lag1,0.52,0.5,0.5,0.0,0.3
100,3.0,119,3,trail3,0.46,0.5,0.7,0.1,0.3
100,3.0,119,3,ewma3,0.46,0.5,0.7,0.1,0.3
100,3.0,119,3,offline,0.52,0.7,0.5,0.0,0.3
100,3.0,120,3,fixed,0.46,0.7,0.5,0.1,0.2
100,3.0,120,3,lag1,0.4,0.5,0.5,0.0,0.3
100,3.0,120,3,trail3,0.38,0.5,0.7,0.1,0.3
100,3.0,120,3,ewma3,0.38,0.5,0.7,0.1,0.3
100,3.0,120,3,offline,0.48,0.7,0.5,0.0,0.3
100,3.0,121,3,fixed,0.52,0.7,0.5,0.1,0.2
100,3.0,121,3,lag1,0.46,0.5,0.5,0.0,0.3
100,3.0,121,3,trail3,0.32,0.5,0.7,0.1,0.3
100,3.0,121,3,ewma3,0.32,0.5,0.7,0.1,0.3
100,3.0,121,3,offline,0.52,0.7,0.5,0.0,0.3
100,3.0,122,3,fixed,0.5,0.7,0.5,0.1,0.2
100,3.0,122,3,lag1,0.56,0.5,0.5,0.0,0.3
100,3.0,122,3,trail3,0.44,0.5,0.7,0.1,0.3
100,3.0,122,3,ewma3,0.44,0.5,0.7,0.1,0.3
100,3.0,122,3,offline,0.52,0.7,0.5,0.0,0.3
100,3.0,123,3,fixed,0.66,0.7,0.5,0.1,0.2
100,3.0,123,3,lag1,0.58,0.5,0.5,0.0,0.3
100,3.0,123,3,trail3,0.4,0.5,0.7,0.1,0.3
100,3.0,123,3,ewma3,0.4,0.5,0.7,0.1,0.3
100,3.0,123,3,offline,0.68,0.7,0.5,0.0,0.3
100,3.0,124,3,fixed,0.44,0.7,0.5,0.1,0.2
100,3.0,124,3,lag1,0.42,0.5,0.5,0.0,0.3
100,3.0,124,3,trail3,0.34,0.5,0.7,0.1,0.3
100,3.0,124,3,ewma3,0.34,0.5,0.7,0.1,0.3
100,3.0,124,3,offline,0.44,0.7,0.5,0.0,0.3
100,3.0,125,3,fixed,0.58,0.7,0.5,0.1,0.2
100,3.0,125,3,lag1,0.62,0.5,0.5,0.0,0.3
100,3.0,125,3,trail3,0.46,0.5,0.7,0.1,0.3
100,3.0,125,3,ewma3,0.46,0.5,0.7,0.1,0.3
100,3.0,125,3,offline,0.58,0.7,0.5,0.0,0.3
100,3.0,126,3,fixed,0.44,0.7,0.5,0.1,0.2
100,3.0,126,3,lag1,0.54,0.5,0.5,0.0,0.3
100,3.0,126,3,trail3,0.44,0.5,0.7,0.1,0.3
100,3.0,126,3,ewma3,0.44,0.5,0.7,0.1,0.3
100,3.0,126,3,offline,0.52,0.7,0.5,0.0,0.3
100,3.0,127,3,fixed,0.66,0.7,0.5,0.1,0.2
100,3.0,127,3,lag1,0.64,0.5,0.5,0.0,0.3
100,3.0,127,3,trail3,0.54,0.5,0.7,0.1,0.3
100,3.0,127,3,ewma3,0.54,0.5,0.7,0.1,0.3
100,3.0,127,3,offline,0.64,0.7,0.5,0.0,0.3
100,3.0,128,3,fixed,0.46,0.7,0.5,0.1,0.2
100,3.0,128,3,lag1,0.52,0.5,0.5,0.0,0.3
100,3.0,128,3,trail3,0.42,0.5,0.7,0.1,0.3
100,3.0,128,3,ewma3,0.42,0.5,0.7,0.1,0.3
100,3.0,128,3,offline,0.48,0.7,0.5,0.0,0.3
100,3.0,129,3,fixed,0.6,0.7,0.5,0.1,0.2
100,3.0,129,3,lag1,0.56,0.5,0.5,0.0,0.3
100,3.0,129,3,trail3,0.52,0.5,0.7,0.1,0.3
100,3.0,129,3,ewma3,0.52,0.5,0.7,0.1,0.3
100,3.0,129,3,offline,0.56,0.7,0.5,0.0,0.3
100,3.0,105,4,fixed,0.36,0.7,0.5,0.1,0.2
100,3.0,105,4,lag1,0.34,0.7,0.5,0.0,0.3
100,3.0,105,4,trail3,0.34,0.5,0.5,0.1,0.3
100,3.0,105,4,ewma3,0.34,0.5,0.5,0.1,0.3
100,3.0,105,4,offline,0.34,0.7,0.5,0.0,0.3
100,3.0,106,4,fixed,0.34,0.7,0.5,0.1,0.2
100,3.0,106,4,lag1,0.4,0.7,0.5,0.0,0.3
100,3.0,106,4,trail3,0.32,0.5,0.5,0.1,0.3
100,3.0,106,4,ewma3,0.32,0.5,0.5,0.1,0.3
100,3.0,106,4,offline,0.4,0.7,0.5,0.0,0.3
100,3.0,107,4,fixed,0.46,0.7,0.5,0.1,0.2
100,3.0,107,4,lag1,0.48,0.7,0.5,0.0,0.3
100,3.0,107,4,trail3,0.4,0.5,0.5,0.1,0.3
100,3.0,107,4,ewma3,0.4,0.5,0.5,0.1,0.3
100,3.0,107,4,offline,0.48,0.7,0.5,0.0,0.3
100,3.0,108,4,fixed,0.34,0.7,0.5,0.1,0.2
100,3.0,108,4,lag1,0.34,0.7,0.5,0.0,0.3
100,3.0,108,4,trail3,0.32,0.5,0.5,0.1,0.3
100,3.0,108,4,ewma3,0.32,0.5,0.5,0.1,0.3
100,3.0,108,4,offline,0.34,0.7,0.5,0.0,0.3
100,3.0,109,4,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,109,4,lag1,0.5,0.7,0.5,0.0,0.3
100,3.0,109,4,trail3,0.36,0.5,0.5,0.1,0.3
100,3.0,109,4,ewma3,0.36,0.5,0.5,0.1,0.3
100,3.0,109,4,offline,0.5,0.7,0.5,0.0,0.3
100,3.0,110,4,fixed,0.38,0.7,0.5,0.1,0.2
100,3.0,110,4,lag1,0.38,0.7,0.5,0.0,0.3
100,3.0,110,4,trail3,0.42,0.5,0.5,0.1,0.3
100,3.0,110,4,ewma3,0.42,0.5,0.5,0.1,0.3
100,3.0,110,4,offline,0.38,0.7,0.5,0.0,0.3
100,3.0,111,4,fixed,0.4,0.7,0.5,0.1,0.2
100,3.0,111,4,lag1,0.4,0.7,0.5,0.0,0.3
100,3.0,111,4,trail3,0.34,0.5,0.5,0.1,0.3
100,3.0,111,4,ewma3,0.34,0.5,0.5,0.1,0.3
100,3.0,111,4,offline,0.4,0.7,0.5,0.0,0.3
100,3.0,112,4,fixed,0.44,0.7,0.5,0.1,0.2
100,3.0,112,4,lag1,0.44,0.7,0.5,0.0,0.3
100,3.0,112,4,trail3,0.32,0.5,0.5,0.1,0.3
100,3.0,112,4,ewma3,0.32,0.5,0.5,0.1,0.3
100,3.0,112,4,offline,0.44,0.7,0.5,0.0,0.3
100,3.0,113,4,fixed,0.38,0.7,0.5,0.1,0.2
100,3.0,113,4,lag1,0.38,0.7,0.5,0.0,0.3
100,3.0,113,4,trail3,0.34,0.5,0.5,0.1,0.3
100,3.0,113,4,ewma3,0.34,0.5,0.5,0.1,0.3
100,3.0,113,4,offline,0.38,0.7,0.5,0.0,0.3
100,3.0,114,4,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,114,4,lag1,0.48,0.7,0.5,0.0,0.3
100,3.0,114,4,trail3,0.42,0.5,0.5,0.1,0.3
100,3.0,114,4,ewma3,0.42,0.5,0.5,0.1,0.3
100,3.0,114,4,offline,0.48,0.7,0.5,0.0,0.3
100,3.0,115,4,fixed,0.3,0.7,0.5,0.1,0.2
100,3.0,115,4,lag1,0.32,0.7,0.5,0.0,0.3
100,3.0,115,4,trail3,0.22,0.5,0.5,0.1,0.3
100,3.0,115,4,ewma3,0.22,0.5,0.5,0.1,0.3
100,3.0,115,4,offline,0.32,0.7,0.5,0.0,0.3
100,3.0,116,4,fixed,0.38,0.7,0.5,0.1,0.2
100,3.0,116,4,lag1,0.42,0.7,0.5,0.0,0.3
100,3.0,116,4,trail3,0.36,0.5,0.5,0.1,0.3
100,3.0,116,4,ewma3,0.36,0.5,0.5,0.1,0.3
100,3.0,116,4,offline,0.42,0.7,0.5,0.0,0.3
100,3.0,117,4,fixed,0.36,0.7,0.5,0.1,0.2
100,3.0,117,4,lag1,0.36,0.7,0.5,0.0,0.3
100,3.0,117,4,trail3,0.3,0.5,0.5,0.1,0.3
100,3.0,117,4,ewma3,0.3,0.5,0.5,0.1,0.3
100,3.0,117,4,offline,0.36,0.7,0.5,0.0,0.3
100,3.0,118,4,fixed,0.42,0.7,0.5,0.1,0.2
100,3.0,118,4,lag1,0.42,0.7,0.5,0.0,0.3
100,3.0,118,4,trail3,0.32,0.5,0.5,0.1,0.3
100,3.0,118,4,ewma3,0.32,0.5,0.5,0.1,0.3
100,3.0,118,4,offline,0.42,0.7,0.5,0.0,0.3
100,3.0,119,4,fixed,0.38,0.7,0.5,0.1,0.2
100,3.0,119,4,lag1,0.44,0.7,0.5,0.0,0.3
100,3.0,119,4,trail3,0.34,0.5,0.5,0.1,0.3
100,3.0,119,4,ewma3,0.34,0.5,0.5,0.1,0.3
100,3.0,119,4,offline,0.44,0.7,0.5,0.0,0.3
100,3.0,120,4,fixed,0.54,0.7,0.5,0.1,0.2
100,3.0,120,4,lag1,0.56,0.7,0.5,0.0,0.3
100,3.0,120,4,trail3,0.48,0.5,0.5,0.1,0.3
100,3.0,120,4,ewma3,0.48,0.5,0.5,0.1,0.3
100,3.0,120,4,offline,0.56,0.7,0.5,0.0,0.3
100,3.0,121,4,fixed,0.4,0.7,0.5,0.1,0.2
100,3.0,121,4,lag1,0.4,0.7,0.5,0.0,0.3
100,3.0,121,4,trail3,0.42,0.5,0.5,0.1,0.3
100,3.0,121,4,ewma3,0.42,0.5,0.5,0.1,0.3
100,3.0,121,4,offline,0.4,0.7,0.5,0.0,0.3
100,3.0,122,4,fixed,0.5,0.7,0.5,0.1,0.2
100,3.0,122,4,lag1,0.5,0.7,0.5,0.0,0.3
100,3.0,122,4,trail3,0.52,0.5,0.5,0.1,0.3
100,3.0,122,4,ewma3,0.52,0.5,0.5,0.1,0.3
100,3.0,122,4,offline,0.5,0.7,0.5,0.0,0.3
100,3.0,123,4,fixed,0.32,0.7,0.5,0.1,0.2
100,3.0,123,4,lag1,0.3,0.7,0.5,0.0,0.3
100,3.0,123,4,trail3,0.26,0.5,0.5,0.1,0.3
100,3.0,123,4,ewma3,0.26,0.5,0.5,0.1,0.3
100,3.0,123,4,offline,0.3,0.7,0.5,0.0,0.3
100,3.0,124,4,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,124,4,lag1,0.52,0.7,0.5,0.0,0.3
100,3.0,124,4,trail3,0.4,0.5,0.5,0.1,0.3
100,3.0,124,4,ewma3,0.4,0.5,0.5,0.1,0.3
100,3.0,124,4,offline,0.52,0.7,0.5,0.0,0.3
100,3.0,125,4,fixed,0.34,0.7,0.5,0.1,0.2
100,3.0,125,4,lag1,0.34,0.7,0.5,0.0,0.3
100,3.0,125,4,trail3,0.28,0.5,0.5,0.1,0.3
100,3.0,125,4,ewma3,0.28,0.5,0.5,0.1,0.3
